# Silicon Experimental X-ray Diffraction
# 2theta  Intensity
5.00	27
5.01	22
5.02	20
5.03	27
5.04	22
5.05	22
5.06	24
5.07	27
5.08	27
5.09	32
5.10	23
5.11	23
5.12	26
5.13	26
5.14	25
5.15	22
5.16	21
5.17	18
5.18	24
5.19	30
5.20	30
5.21	27
5.22	22
5.23	25
5.24	24
5.25	26
5.26	22
5.27	31
5.28	29
5.29	21
5.30	22
5.31	31
5.32	20
5.33	21
5.34	28
5.35	29
5.36	29
5.37	25
5.38	31
5.39	23
5.40	30
5.41	20
5.42	22
5.43	26
5.44	22
5.45	28
5.46	18
5.47	39
5.48	27
5.49	22
5.50	21
5.51	33
5.52	20
5.53	20
5.54	24
5.55	25
5.56	23
5.57	24
5.58	21
5.59	18
5.60	22
5.61	18
5.62	18
5.63	26
5.64	43
5.65	23
5.66	27
5.67	26
5.68	23
5.69	29
5.70	23
5.71	26
5.72	26
5.73	31
5.74	25
5.75	20
5.76	23
5.77	34
5.78	21
5.79	33
5.80	19
5.81	29
5.82	15
5.83	23
5.84	32
5.85	24
5.86	34
5.87	38
5.88	29
5.89	33
5.90	24
5.91	23
5.92	21
5.93	27
5.94	30
5.95	23
5.96	29
5.97	31
5.98	24
5.99	30
6.00	26
6.01	31
6.02	24
6.03	27
6.04	23
6.05	27
6.06	24
6.07	32
6.08	39
6.09	21
6.10	37
6.11	30
6.12	39
6.13	32
6.14	34
6.15	29
6.16	32
6.17	22
6.18	29
6.19	30
6.20	40
6.21	24
6.22	32
6.23	29
6.24	41
6.25	33
6.26	30
6.27	29
6.28	44
6.29	36
6.30	20
6.31	29
6.32	37
6.33	25
6.34	29
6.35	37
6.36	29
6.37	19
6.38	24
6.39	34
6.40	28
6.41	28
6.42	26
6.43	34
6.44	31
6.45	29
6.46	24
6.47	30
6.48	21
6.49	28
6.50	25
6.51	39
6.52	25
6.53	33
6.54	22
6.55	39
6.56	21
6.57	27
6.58	20
6.59	30
6.60	15
6.61	17
6.62	29
6.63	27
6.64	28
6.65	33
6.66	32
6.67	18
6.68	26
6.69	28
6.70	26
6.71	22
6.72	29
