# Al2O3 Experimental X-ray Diffraction
# 2theta  Intensity
5.000	21.000
5.010	21.000
5.020	15.000
5.030	34.000
5.040	21.000
5.050	32.000
5.060	17.000
5.070	14.000
5.080	16.000
5.090	21.000
5.100	27.000
5.110	27.000
5.120	36.000
5.130	27.000
5.140	25.000
5.150	23.000
5.160	21.000
5.170	26.000
5.180	23.000
5.190	20.000
5.200	27.000
5.210	21.000
5.220	29.000
5.230	19.000
5.240	23.000
5.250	24.000
5.260	31.000
5.270	27.000
5.280	25.000
5.290	32.000
5.300	27.000
5.310	30.000
5.320	13.000
5.330	26.000
5.340	22.000
5.350	21.000
5.360	18.000
5.370	36.000
5.380	25.000
5.390	27.000
5.400	29.000
5.410	19.000
5.420	27.000
5.430	27.000
5.440	24.000
5.450	22.000
5.460	20.000
5.470	26.000
5.480	22.000
5.490	24.000
5.500	23.000
5.510	26.000
5.520	24.000
5.530	32.000
5.540	24.000
5.550	18.000
5.560	22.000
5.570	20.000
5.580	23.000
5.590	23.000
5.600	31.000
5.610	31.000
5.620	31.000
5.630	26.000
5.640	22.000
5.650	21.000
5.660	29.000
5.670	26.000
5.680	21.000
5.690	23.000
5.700	34.000
5.710	29.000
5.720	24.000
5.730	35.000
5.740	22.000
5.750	21.000
5.760	25.000
5.770	20.000
5.780	39.000
5.790	14.000
5.800	23.000
5.810	21.000
5.820	20.000
5.830	22.000
5.840	28.000
5.850	25.000
5.860	26.000
5.870	28.000
5.880	25.000
5.890	30.000
5.900	25.000
5.910	26.000
5.920	29.000
5.930	35.000
5.940	28.000
5.950	29.000
5.960	29.000
5.970	22.000
5.980	30.000
5.990	30.000
6.000	16.000
6.010	21.000
6.020	20.000
6.030	31.000
6.040	24.000
6.050	20.000
6.060	31.000
6.070	22.000
6.080	15.000
6.090	26.000
6.100	28.000
6.110	21.000
6.120	22.000
6.130	32.000
6.140	31.000
6.150	19.000
6.160	24.000
6.170	20.000
6.180	19.000
6.190	18.000
6.200	25.000
6.210	14.000
6.220	19.000
6.230	18.000
6.240	19.000
6.250	16.000
6.260	24.000
6.270	25.000
6.280	22.000
6.290	20.000
6.300	20.000
6.310	20.000
6.320	19.000
6.330	15.000
6.340	22.000
6.350	16.000
6.360	16.000
6.370	20.000
6.380	27.000
6.390	16.000
6.400	22.000
6.410	17.000
6.420	24.000
6.430	19.000
6.440	21.000
6.450	16.000
6.460	22.000
6.470	19.000
6.480	14.000
6.490	30.000
6.500	19.000
6.510	18.000
6.520	18.000
6.530	22.000
6.540	19.000
6.550	19.000
6.560	23.000
6.570	20.000
6.580	19.000
6.590	22.000
6.600	27.000
6.610	14.000
6.620	21.000
6.630	25.000
6.640	18.000
6.650	26.000
6.660	25.000
6.670	23.000
6.680	13.000
6.690	9.000
6.700	12.000
6.710	21.000
6.720	13.000
6.730	21.000
6.740	19.000
6.750	18.000
6.760	15.000
6.770	16.000
6.780	19.000
6.790	25.000
6.800	17.000
6.810	17.000
6.820	23.000
6.830	11.000
6.840	18.000
6.850	12.000
6.860	24.000
6.870	17.000
6.880	13.000
6.890	20.000
6.900	13.000
6.910	18.000
6.920	18.000
6.930	16.000
6.940	18.000
6.950	17.000
6.960	17.000
6.970	17.000
6.980	18.000
6.990	16.000
7.000	16.000
7.010	17.000
7.020	17.000
7.030	17.000
7.040	27.000
7.050	15.000
7.060	15.000
7.070	15.000
7.080	14.000
7.090	21.000
7.100	20.000
7.110	25.000
7.120	16.000
7.130	13.000
7.140	17.000
7.150	22.000
7.160	22.000
7.170	13.000
7.180	25.000
7.190	21.000
7.200	21.000
7.210	11.000
7.220	21.000
7.230	13.000
7.240	10.000
7.250	17.000
7.260	25.000
7.270	13.000
7.280	19.000
7.290	19.000
7.300	26.000
7.310	17.000
7.320	21.000
7.330	10.000
7.340	13.000
7.350	16.000
7.360	18.000
7.370	9.000
7.380	22.000
7.390	17.000
7.400	13.000
7.410	20.000
7.420	22.000
7.430	18.000
7.440	13.000
7.450	21.000
7.460	17.000
7.470	25.000
7.480	17.000
7.490	17.000
7.500	20.000
7.510	25.000
7.520	22.000
7.530	24.000
7.540	22.000
